Year,Month,Day,Hour,Lat,Lon,Vmax_ms,RMW_km,B,V,category,geometry_x,geometry_y,AREA_PERIL_ID,Centro_Lon,Centro_Lat,r_km,Vc_ms,Vc_mph
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48041067418749 16.56016643524787),41,-61.48041067418749,16.560166435247872,54.22252427031802,41.5720268011528,80.80955533701407
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48111659226007 16.46979803624475),42,-61.48111659226007,16.46979803624475,63.41373740698589,37.988824976138105,73.84436820415614
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48181810201905 16.37942883564758),43,-61.48181810201905,16.379428835647584,72.83283697146385,34.82538056546358,67.69512420932446
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48251521299376 16.28905883744359),44,-61.48251521299376,16.289058837443594,82.40174391009202,32.08218581642419,62.36278020471225
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48320793464357 16.1986880456273),45,-61.48320793464357,16.198688045627296,92.0737907602989,29.712015954613534,57.755538572682894
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48389627635813 16.10831646420028),46,-61.48389627635813,16.108316464200282,101.81961413343207,27.65875841604613,53.76432521477649
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48458024745771 16.01794409717134),47,-61.484580247457714,16.017944097171345,111.61991328257075,25.870580135176287,50.288384712005744
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48525985719355 15.92757094855639),48,-61.485259857193554,15.927570948556388,121.46152303116628,24.303389134481986,47.24200911670364
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48593511474818 15.83719702237834),49,-61.48593511474818,15.837197022378342,131.3351756783358,22.920864769689363,44.55459674453656
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.48660602923569 15.74682232266725),50,-61.48660602923569,15.746822322667251,141.23416841315432,21.693437634775798,42.16866926846267
