PERIL_ID,COVERAGE_TYPE,LON1,LAT1,LON2,LAT2,LON3,LAT3,LON4,LAT4,AREA_PERIL_ID
WTC,1,-61.81191675182588,15.974810369212204,-61.71848450405943,15.97427455038958,-61.71905751157123,15.883891984644622,-61.81244797530294,15.884424614290992,18
WTC,1,-61.81244797530294,15.884424614290992,-61.71905751157123,15.883891984644622,-61.71962684116459,15.793508651101535,-61.81297578884525,15.794038094310139,19
WTC,1,-61.81297578884525,15.794038094310139,-61.71962684116459,15.793508651101535,-61.72019250052242,15.703124553740228,-61.813500199576275,15.703650813230647,20
WTC,1,-61.714369812206535,16.606930679463854,-61.62064126631449,16.606330215755627,-61.62128390704512,16.515956586940867,-61.7149687851521,16.51655359913442,21
WTC,1,-61.7149687851521,16.51655359913442,-61.62128390704512,16.515956586940867,-61.62192254248701,16.425582159582337,-61.7155640247671,16.426175723350987,22
WTC,1,-61.7155640247671,16.426175723350987,-61.62192254248701,16.425582159582337,-61.62255718132187,16.335206937629657,-61.71615553914437,16.335797056042313,23
WTC,1,-61.71615553914437,16.335797056042313,-61.62255718132187,16.335206937629657,-61.62318783216772,16.244830925039786,-61.71674333631731,16.245417601144606,24
WTC,1,-61.71674333631731,16.245417601144606,-61.62318783216772,16.244830925039786,-61.62381450357912,16.154454125777,-61.71732742426024,16.15503736260143,25
WTC,1,-61.71732742426024,16.15503736260143,-61.62381450357912,16.154454125777,-61.62443720404758,16.064076543812835,-61.71790781088865,16.064656344363677,26
WTC,1,-61.71790781088865,16.064656344363677,-61.62443720404758,16.064076543812835,-61.62505594200172,15.973698183126084,-61.71848450405943,15.97427455038958,27
WTC,1,-61.71848450405943,15.97427455038958,-61.62505594200172,15.973698183126084,-61.625670725807716,15.883319047702724,-61.71905751157123,15.883891984644622,28
WTC,1,-61.71905751157123,15.883891984644622,-61.625670725807716,15.883319047702724,-61.626281563769425,15.792939141535935,-61.71962684116459,15.793508651101535,29
WTC,1,-61.71962684116459,15.793508651101535,-61.626281563769425,15.792939141535935,-61.62688846412875,15.70255846862598,-61.72019250052242,15.703124553740228,30
WTC,1,-61.62064126631449,16.606330215755627,-61.52691673450532,16.605687517452807,-61.52760303427539,16.51531758273719,-61.62128390704512,16.515956586940867,31
WTC,1,-61.62128390704512,16.515956586940867,-61.52760303427539,16.51531758273719,-61.52828505686254,16.424946846171196,-61.62192254248701,16.425582159582337,32
WTC,1,-61.62192254248701,16.425582159582337,-61.52828505686254,16.424946846171196,-61.528962811537085,16.33457531172674,-61.62255718132187,16.335206937629657,33
WTC,1,-61.62255718132187,16.335206937629657,-61.528962811537085,16.33457531172674,-61.529636307501306,16.24420298338304,-61.62318783216772,16.244830925039786,34
WTC,1,-61.62318783216772,16.244830925039786,-61.529636307501306,16.24420298338304,-61.53030555388978,16.153829865126507,-61.62381450357912,16.154454125777,35
WTC,1,-61.62381450357912,16.154454125777,-61.53030555388978,16.153829865126507,-61.530970559769706,16.063455960950783,-61.62443720404758,16.064076543812835,36
